cik	ticker
1075773	TECO
96831	TECUA
1190132	TEDG
1413581	TEDG
319016	TEEE
1370292	TEEX
916863	TEG
906448	TEGN
1383394	TEGY
909112	TEI
869688	TEJS
96879	TEK
716214	TEKC
1385157	TEL
1109196	TELK
97148	TELOZ
97052	TELT
1024725	TEN
1051118	TENF
919721	TENG
1035374	TENT
1569134	TEP
97210	TER
316672	TERA
1052303	TERN
1336467	TES
804121	TESI
1022705	TESO
927355	TESS
94136	TEST
839443	TEVE
97216	TEX
1143548	TEXG
861865	TF
1074865	TFAC
836267	TFC
895329	TFCO
1090870	TFCT
1407384	TFDI
1414043	TFER
1000048	TFF
1025315	TFHD
719271	TFHIZ
1082484	TFIN
1489979	TFM
1059579	TFN
32272	TFSI
1381668	TFSL
1062195	TFSM
96943	TFX
850429	TG
1001614	TGC
799165	TGE
921114	TGEN
1537435	TGEN
876134	TGFIN
1021162	TGI
911631	TGIC
900017	TGIS
1066684	TGLO
1052284	TGLP
1534675	TGLS
1188303	TGN
813718	TGPC
916485	TGSI
27419	TGT
946115	TGT
1065581	TGTL
1001316	TGTX
1124019	TGWC
795551	TGX
1408193	TGY
1289255	THAI
1027882	THAN
70318	THC
880036	THCX
898441	THDO
1210697	THE
1073695	THER
1109262	THFC
714562	THFF
944695	THG
1345111	THI
829323	THK
1183765	THLD
1134115	THM
850660	THMD
1074142	THME
711034	THMG
730263	THO
350907	THOR
1070630	THPHF
865570	THQI
1489096	THR
921051	THRD
1080014	THRX
1320695	THS
1564709	THST
1375686	THTI
1058539	THTL
1083753	THV
944468	THVB
1451598	THWI
1015293	THX
1013796	TIBB
1085280	TIBX
1259429	TICC
1016611	TIDC
1088881	TIDE
1107104	TIDE
1011657	TIE
1045150	TIER
98246	TIF
1095276	TIGE
820738	TIGR
97886	TII
277928	TIII
96885	TIK
1370433	TIL
715787	TILE
731939	TIN
893739	TINY
1551047	TIPRX
1324189	TIS
1175872	TISDZ
318833	TISI
845696	TISI
1409171	TITN
932144	TITT
22551	TIV
1088825	TIVO
925956	TIXC
1038083	TIXX
109198	TJX
1080922	TKCI
1117095	TKCRF
1084557	TKER
856218	TKF
1368154	TKGN
790705	TKLC
1299648	TKNK
1094084	TKOI
98362	TKR
1502777	TKSS
1006637	TKTM
885259	TKTX
317771	TLAB
912263	TLB
1123219	TLCB
948704	TLCC
1101688	TLCO
1405197	TLCR
1010610	TLCV
798122	TLDG
1098301	TLEI
1134203	TLEO
909724	TLF
1278739	TLGB
1002531	TLGD
1068963	TLI
944310	TLKP
928659	TLL
1507615	TLLP
1507615	TLLP
1507615	TLLP
1507615	TLLP
810018	TLNT
1361248	TLOG
1140028	TLON
1319229	TLP
889057	TLRK
320121	TLSRP
1290416	TLST
1479526	TLWS
1479526	TLWS
742814	TLXT
1226944	TLYH
1524025	TLYS
892535	TMA
1403008	TMAK
1012159	TMAS
1074663	TMAX
314436	TMBS
1001808	TMBT
1377318	TMCI
1172678	TMCV
357001	TMED
1163680	TMEG
884504	TMEN
1100125	TMFZ
755199	TMG
1301839	TMGG
1082754	TMH
1562476	TMHC
1399067	TMI
320335	TMK
1138680	TMLL
909736	TMLN
1434589	TMMME
1094814	TMNG
97745	TMO
1011733	TMOL
1005817	TMP
869369	TMR
912890	TMRK
1491501	TMS
1402457	TMSH
835412	TMSS
1001193	TMTA
818675	TMTM
1097609	TMUS
1283699	TMUS
1022509	TMWD
1132645	TMXN
1474439	TNAV
97854	TNB
1452011	TNBI
97134	TNC
1438133	TNDM
806129	TNEX
1368879	TNF
1296391	TNGN
1093902	TNGO
1182325	TNGO
1446414	TNGS
879575	TNH
1162139	TNH
1162145	TNH
99106	TNLX
71023	TNM
1099414	TNOX
723615	TNRK
1167370	TNRO
1268671	TNS
859621	TNSB
1345059	TNSP
774055	TNSX
1097896	TNSX
1286345	TNTD
1286345	TNTD
1286345	TNTD
1286345	TNTD
847597	TNTU
929757	TNTX
802257	TNTY
1499467	TNUG
1408299	TNUS
1298663	TNVAU
884892	TNVF
1046578	TOA
1276130	TOAK
740942	TOBC
98537	TOD
1418475	TODT
730349	TOF
107284	TOFC
1072847	TOFC
1402175	TOH
794170	TOL
888747	TOM
1317872	TOMO
1170605	TONE
1046687	TONS
1362614	TONS
1382298	TOO
1103640	TOPG
812076	TOPP
1281198	TORA
1129650	TORC
842295	TORM
1333519	TORO
1174290	TOTG
1063197	TOVC
1485469	TOWR
739944	TOX
1005414	TOY
77543	TPC
1091973	TPC
1452217	TPCG
1011550	TPDI
1381435	TPET
1283709	TPGI
1561680	TPH
724742	TPHS
1362718	TPI
1094038	TPIV
97517	TPL
1281922	TPLM
1504167	TPND
1504167	TPND
1521013	TPNI
1496443	TPNL
1303565	TPO
1535079	TPOI
98827	TPOP
857644	TPP
891504	TPPH
1289632	TPQC
1576018	TPRE
1041426	TPTH
1097297	TPTI
819927	TPWR
1206264	TPX
98410	TPY
1059280	TPZ
1408201	TPZ
1022964	TQ
913885	TQNT
29322	TQST
98677	TR
722079	TRA
1405286	TRAB
922811	TRAC
1111559	TRAD
1333513	TRAK
726513	TRB
1022097	TRBD
1298521	TRBN
1038194	TRBR
1039184	TRBR
787648	TRBS
1093636	TRBW
1042610	TRBX
1078724	TRBY
96869	TRC
1262175	TRCA
1343034	TRCB
1431959	TRCH
741556	TRCI
858452	TRCR
313337	TRCY
1115954	TRDM
924505	TRDO
815098	TRDY
1173643	TRE
1096479	TREE
1434621	TREE
1133932	TREK
859747	TREN
1445942	TRER
1069878	TREX
930828	TRF
1097503	TRFC
1089297	TRFG
1000297	TRFX
98720	TRGL
1420030	TRGM
1389170	TRGP
1124105	TRGT
862510	TRH
1074771	TRI
859475	TRIDQ
1096509	TRIN
1526520	TRIP
1304901	TRIS
934648	TRK
868326	TRKN
789853	TRKR
1349454	TRLA
1160858	TRLG
1462223	TRLI
921549	TRMA
864749	TRMB
948727	TRMH
36146	TRMK
749254	TRMM
1375796	TRMR
99780	TRN
99102	TRNI
1476150	TRNO
99302	TRNS
99313	TRNT
1492658	TRNX
858629	TROV
1213037	TROV
1113169	TROW
1530804	TROX
1060595	TROY
1045739	TRPH
1055313	TRPL
920691	TRPS
103096	TRR
1364560	TRRP
842633	TRS
1095594	TRSI
796228	TRSN
357301	TRST
732026	TRT
1451512	TRTC
912030	TRU
891523	TRUE
1019650	TRUE
1346861	TRUL
1003007	TRUY
86312	TRV
1024124	TRV
1429560	TRVN
1012734	TRVS
1267097	TRW
1328910	TRX
876378	TRXC
1103025	TRXI
1075046	TRYF
1117045	TRYF
1090051	TRYT
1258786	TRYXF
1161935	TRZ
912262	TSA
1374537	TSBC
1046050	TSBK
1380846	TSC
877645	TSCC
916365	TSCO
1010398	TSEO
1106644	TSET
797871	TSFG
1020265	TSG
934538	TSH
1337340	TSHO
809559	TSI
1044324	TSIC
1168895	TSIX
1382158	TSL
1318605	TSLA
1583001	TSLF
1092662	TSLU
100493	TSN
1398026	TSNI
1162721	TSNU
50104	TSO
1419051	TSOI
1368961	TSPDE
1178711	TSPT
889232	TSRA
1261694	TSRA
1299901	TSRE
98338	TSRI
1491576	TSRO
1356857	TSRX
721683	TSS
1320760	TSSI
751160	TSSW
1080056	TST
900393	TSTA
817129	TSTC
785557	TSTF
1054131	TSTN
913665	TSTR
1032462	TSY
1027876	TSYI
726561	TSYS
1111665	TSYS
737758	TTC
1309541	TTDS
1013880	TTEC
1138978	TTEG
831641	TTEK
903267	TTEN
879884	TTES
822794	TTF
816949	TTG
770471	TTGH
1293282	TTGT
1399250	TTHI
844965	TTI
356590	TTII
1062720	TTIN
851560	TTLA
98752	TTLO
894568	TTMC
1116942	TTMI
32258	TTN
1392902	TTNC
1499197	TTNH
910267	TTNP
1338520	TTNUF
1526329	TTP
1373707	TTPH
1362659	TTRX
1552800	TTS
1376634	TTSPJ
1357115	TTSR
1172178	TTUM
946581	TTWO
1102414	TTXI
1378948	TTXP
1396016	TTY
101704	TTYL
1038280	TUC
878726	TUES
1450551	TUFF
810113	TUG
1535031	TUMI
1108058	TUNE
1475065	TUNG
1008654	TUP
1113313	TURI
893965	TUTR
878436	TUTS
736952	TUX
1415581	TUX
1316924	TUYU
1007367	TVCP
821899	TVEN
1084899	TVEO
1337749	TVH
1109279	TVIA
352079	TVIN
931058	TVL
1166789	TVL
1262159	TVLH
1098343	TVOG
100331	TW
1470215	TW
828119	TWAV
1085482	TWB
94056	TWC
1377013	TWC
1349437	TWER
1289592	TWGP
1263282	TWH
899751	TWI
100378	TWIN
1122211	TWKGQ
1015868	TWLB
1171529	TWLL
795212	TWMC
804123	TWN
1465740	TWO
914577	TWOC
1340354	TWPG
925548	TWRAQ
1120370	TWRT
1109153	TWSI
1057758	TWTC
1120438	TWTI
1060390	TWTR
1418091	TWTR
1159041	TWTV
1333675	TWWI
1105705	TWX
944739	TXCC
313395	TXCO
1102944	TXEO
1429627	TXGE
1127572	TXHE
1133798	TXHG
97472	TXI
217209	TXLA
25743	TXMD
97476	TXN
1171749	TXPO
1289460	TXRH
217346	TXT
1301560	TXTG
1565337	TXTR
1023291	TXU
1169238	TXUI
99614	TY
820600	TYBR
833444	TYC
1003986	TYCB
1268533	TYG
860731	TYL
1314104	TYN
1385292	TYPE
1236275	TYRIA
1280226	TYW
1319869	TYY
1172367	TZC
1092458	TZIX
1093837	TZMT
1133311	TZOO
1529505	UAC
1308208	UACL
867963	UAHC
100517	UAL
1514128	UAM
1096688	UAMA
101538	UAMY
1425292	UAN
1279529	UAPH
1336917	UARM
1070699	UAXSQ
1011659	UB
1029800	UBA
704561	UBAB
1172813	UBAL
731653	UBCP
1082384	UBDT
814055	UBET
1137547	UBFO
707805	UBH
1279695	UBI
775345	UBMI
1011309	UBMT
1319572	UBNK
1405049	UBNK
1511737	UBNT
1087456	UBOH
1411460	UBQU
1320729	UBRG
883948	UBSH
886948	UBSH
729986	UBSI
855684	UCAP
1344970	UCBA
1514131	UCBA
1046183	UCBC
1061580	UCBH
857855	UCBI
1337009	UCCC
1300524	UCCD
707886	UCFC
1072935	UCHBE
1487252	UCHN
1356462	UCHT
773660	UCI
737561	UCIA
716039	UCL
792341	UCMP
1057234	UCO
1134061	UCOMA
1572684	UCP
1428508	UCPA
354507	UCPI
1382994	UCR
1098207	UCSY
1275014	UCTT
1051719	UDI
74208	UDR
1133260	UDRL
931947	UDTA
1049505	UDWK
1334933	UEC
1334933	UEC
1096938	UEEC
101984	UEIC
100826	UEP
1041514	UEPS
101990	UFAB
714286	UFBC
926164	UFBS
1097805	UFBV
101199	UFCS
1137031	UFEN
1369233	UFFC
100726	UFI
916823	UFM
912767	UFPI
914156	UFPT
1381531	UFS
1018725	UFSI
101295	UG
1396878	UGA
1070778	UGCE
859916	UGHO
884614	UGI
1138188	UGMI
352747	UGNE
1041019	UGVMF
4457	UHAL
709878	UHCO
354567	UHCP
1171008	UHFI
1381871	UHLN
1396877	UHN
352915	UHS
798783	UHT
101271	UIC
1401521	UIHC
1082510	UIL
746838	UIS
1327299	UITK
875657	ULBI
1103184	ULCM
882873	ULGX
1403568	ULTA
911626	ULTEQ
1016125	ULTI
1368765	UMAM
101382	UMBF
831460	UMCI
752642	UMH
1162780	UMIT
702167	UMNY
1077771	UMPQ
1095963	UMSY
1044590	UNA
100716	UNAM
1126719	UNASSIGN
1126719	UNASSIGNED
706863	UNB
745083	UNBH
831959	UNBJ
1138804	UNCA
1145202	UNCL
1110737	UNCN
763950	UNDT
717954	UNF
1020859	UNFI
880562	UNFY
1376227	UNG
731766	UNH
805020	UNI
811211	UNIB
1476170	UNIS
1476170	UNIS
1476170	UNIS
1476170	UNIS
1476170	UNIS
1476170	UNIS
746481	UNIZ
1405513	UNL
352710	UNLL
5513	UNM
922712	UNMG
1393772	UNMN
874482	UNNF
100885	UNP
1116734	UNRG
941138	UNS
1482073	UNSN
1434389	UNSS
798949	UNT
1142701	UNTD
826773	UNTK
920427	UNTY
1092042	UNTY
1029825	UNVC
1297024	UNVF
1024149	UNWR
1171012	UNXL
917821	UOMD
1174891	UPBS
100893	UPC
1108487	UPCS
1049231	UPFC
1372000	UPG
890846	UPI
1082506	UPIP
1022646	UPL
1390705	UPNT
1469115	UPOW
1271940	UPRO
1090727	UPS
1261019	UPSN
1271075	UPST
315449	UQM
1410253	URBF
912615	URBN
806171	URBT
1349777	URCO
1098881	UREE
1375205	URG
881905	URGI
1316854	URHN
1047166	URI
1067701	URI
1363958	URON
839470	URRE
102379	URS
1056562	URSI
1405037	URX
1162324	URZ
799195	USA
1522727	USAC
883945	USAK
931584	USAP
896429	USAT
36104	USB
1332341	USBE
1122130	USBF
717806	USBI
1105947	USBU
1104194	USCN
1073429	USCR
873185	USCS
1022962	USDA
943895	USDC
101594	USEG
351917	USEY
881791	USFC
1487920	USFC
1490872	USFP
757011	USG
314203	USGL
314203	USGL
844789	USHS
1102643	USIH
912083	USIW
1041095	USL
1405528	USL
82020	USLM
821130	USM
1507881	USMD
1479247	USMI
1289945	USMO
896264	USNA
879206	USNR
1089815	USNU
1327068	USO
1439154	USOG
943061	USON
885978	USPH
1101723	USPI
1286181	USPR
1370618	USQ
1056064	USRT
1299716	USS
811669	UST
350194	USTI
1422357	USTP
355999	USTR
1436309	USTU
1065059	USU
1360442	USUN
1107280	USVO
895716	USWI
1135264	USWO
1336644	UTA
1045689	UTBI
1192931	UTDF
1386018	UTEI
909791	UTEK
1275617	UTF
1263994	UTG
832480	UTGI
1082554	UTHR
1261654	UTI
1124827	UTIW
842010	UTIX
1098482	UTK
755001	UTL
706698	UTMD
1310482	UTOG
835270	UTRXB
1030471	UTSI
1295190	UTUC
102267	UTWN
1100451	UTWY
101829	UTX
102109	UUU
102109	UUU
1057909	UVBV
894680	UVCL
891166	UVE
1207029	UVEC
1385310	UVFT
852564	UVIC
1017008	UVN
931457	UVSL
102212	UVSP
102037	UVV
277058	UWN
1108699	UWNK
847074	UXP
1403161	V
1572334	VABK
1524358	VAC
1393935	VAEV
1035770	VAIL
102741	VAL
102756	VALU
717720	VALU
877273	VANS
889518	VAP
1232400	VAPH
1522236	VAPN
203527	VAR
1079028	VARI
1123361	VAS
1030206	VASC
839087	VASO
1075056	VAST
1034397	VATA
895577	VAZ
1551887	VAZGF
922814	VBAC
1095861	VBAL
1506295	VBCO
5094	VBF
1290476	VBFC
1073876	VBIB
1222792	VBRE
1111335	VC
1223533	VCAN
318291	VCAT
1099305	VCBI
1302244	VCBP
1368745	VCDV
907573	VCF
1282266	VCG
883293	VCI
1080034	VCLK
1391750	VCMG
1394782	VCMG
943742	VCMP
1129260	VCRA
921313	VCST
1099509	VCSY
895531	VCV
813565	VCYA
1384101	VCYT
773135	VDCY
1044777	VDSI
103145	VECO
1343259	VECT
1122099	VEDO
1393052	VEEV
1028394	VEII
103682	VEL
1526689	VEND
1526689	VEND
747605	VERA
1109754	VERS
1043946	VERT
103361	VES
1002902	VEXP
103379	VFC
1036070	VFGI
890285	VFIN
895574	VFL
921366	VFLX
877701	VFM
1061233	VFTR
1103760	VFTR
1272830	VG
886093	VGCP
1453001	VGEN
725876	VGGL
725876	VGGL
725876	VGGL
725876	VGGL
725876	VGGL
1528811	VGI
1504937	VGLD
880892	VGM
785081	VGNI
59440	VGR
1465062	VGREF
1040022	VGTI
1355451	VGTL
783324	VGZ
1449709	VHCI
59255	VHI
1301838	VHMC
1301838	VHMC
1045829	VHS
1163332	VHSL
1339947	VIA
1114529	VIAC
1101169	VIAS
1096768	VIBE
883266	VIC
819050	VICL
751978	VICR
758743	VIDE
1003740	VIEF
868267	VIFL
849135	VIG
1042185	VIGN
1135657	VIGS
310056	VII
1405424	VIIC
1111118	VIIN
1435055	VILF
880893	VIM
820026	VIN
1059581	VINT
1497120	VINTB
944522	VION
751365	VIRC
1050776	VIRL
1451448	VIRZ
1451448	VIRZ
1018332	VISG
1098226	VISH
103872	VISI
895651	VISN
843506	VIT
913756	VITA
1401688	VITC
865846	VITL
1050808	VITR
1088734	VIVI
1450704	VIVK
794172	VIVO
1087955	VIXL
1082249	VJET
889526	VKA
840248	VKC
908993	VKI
912022	VKL
877463	VKQ
894241	VKS
1065754	VKSY
895529	VKV
1324570	VLCM
1013453	VLCO
1114040	VLCT
1100644	VLDI
917173	VLDS
1030715	VLG
1094961	VLGC
103595	VLGEA
103595	VLGEA
1370823	VLLA
1295334	VLLY
885551	VLNC
1035002	VLO
1583103	VLP
1583103	VLP
1305409	VLRX
1119690	VLSHV
276242	VLT
846671	VLT
1141363	VLTA
1050550	VLTR
932352	VLTS
714310	VLY
1396546	VM
103973	VMC
1396009	VMC
1408057	VMCI
1102942	VMCS
1099531	VMDC
1270400	VMED
1407190	VMEM
1160164	VMHIF
102729	VMI
1094816	VMII
895658	VMM
884174	VMN
884152	VMO
893160	VMSI
818305	VMT
890515	VMV
1124610	VMW
840256	VNBC
1579157	VNCE
1347178	VNDA
1426568	VNDB
1008946	VNEC
1497649	VNGE
1279620	VNGM
877467	VNM
899689	VNO
10885	VNOW
1384072	VNR
93314	VNRX
1497130	VNTH
1533932	VNTV
1040666	VNUS
895530	VNV
1098402	VNWI
1000495	VNWK
1004673	VNX
1095901	VNX
1329919	VOCS
793171	VODG
1400728	VOEL
1100954	VOII
1136711	VOIS
1354217	VOLC
1454725	VOLT
877649	VOQ
902754	VOT
889527	VOV
1110520	VOXI
933454	VOXW
807707	VOXX
807708	VOXX
1535929	VOYA
844856	VPCOR
1133192	VPER
85608	VPF
1356628	VPFG
1487052	VPFG
1487952	VPG
755229	VPGI
946840	VPHM
809428	VPI
1437283	VPIG
877703	VPQ
853180	VPR
703901	VPRO
1350421	VPRS
1262976	VPRT
1123316	VPS
895528	VPV
1337213	VPWI
1313024	VQ
877461	VQC
745788	VQPH
1348259	VR
353482	VRA
1495320	VRA
1361579	VRAD
1091326	VRAL
860097	VRC
1064011	VRDE
1269127	VRDM
1061583	VRDOQ
1399480	VRDT
1101147	VRGE
1352341	VRGY
774937	VRLK
926617	VRML
1410428	VRNG
1410428	VRNG
1049210	VRNM
1166388	VRNT
1164155	VROT
1421182	VRS
1442145	VRSK
1014473	VRSN
797448	VRSO
1121936	VRST
1328300	VRTA
1327603	VRTB
773318	VRTC
883237	VRTS
1084408	VRTS
1207074	VRTU
875320	VRTX
949956	VRTY
1301081	VRUS
885590	VRX
930184	VRX
1386787	VRY
797721	VSAT
1143921	VSB
1225874	VSBN
1003226	VSCE
894237	VSCI
1307752	VSCP
1343202	VSE
1079023	VSEA
102752	VSEC
1024342	VSF
812914	VSFL
103730	VSH
1121130	VSHC
1360530	VSI
936130	VSNI
865917	VSNT
1270200	VSPC
803647	VSR
1353505	VSRV
1428469	VSST
787030	VSTA
1411685	VSTA
789851	VSTH
842638	VSTI
1526119	VSTM
1068132	VSTN
1069502	VSTY
1074828	VSUL
772370	VSUS
1075857	VSYM
1158387	VSYS
911576	VTA
1393662	VTA
912888	VTAL
1419577	VTDI
949491	VTEK
883268	VTF
1380565	VTG
1419428	VTG
1089473	VTIV
883269	VTJ
1346988	VTKT
1175597	VTLAF
1145700	VTLV
1483623	VTMB
883265	VTN
946823	VTNC
883267	VTP
740260	VTR
1082706	VTRR
1020996	VTRU
28866	VTS
1085243	VTSI
880446	VTSS
1085106	VTST
1421871	VTUR
1426800	VTUS
848446	VUL
1463972	VUZI
1096385	VVC
1079110	VVDB
1290689	VVDL
884219	VVI
1293593	VVIN
1059366	VVR
1059386	VVR
870826	VVTV
881524	VVUS
1063199	VVVIQ
1028584	VWKS
919794	VWPT
1036265	VXEN
1424768	VYCO
1424768	VYCO
700764	VYEY
921590	VYFC
1140300	VYGO
1139950	VYHN
910347	VYM
1308027	VYST
1104730	VYYO
732712	VZ
1097452	VZRO
943452	WAB
311094	WABC
1040719	WAC
936528	WAFD
104207	WAG
1158863	WAGE
1378718	WAIR
1378718	WAIR
1092531	WAIV
1085175	WAKE
1212545	WAL
1399352	WARM
1399352	WARM
737468	WASH
1421603	WASM
1000697	WAT
1000697	WAT
1329517	WAUW
1478909	WAV
1374993	WAVE
844053	WAVR
860401	WAVSA
1370816	WAVU
919013	WAVX
105096	WAXM
1036030	WAYN
36995	WB
1553326	WBB
1140303	WBBM
1390844	WBC
1058690	WBCO
1286923	WBKA
742070	WBKC
1500836	WBKC
1326583	WBMD
1144686	WBNK
715273	WBR
801337	WBS
1098277	WBSN
1047865	WBSTP
1416729	WBXU
1184702	WC
1282398	WCAA
936404	WCAP
717059	WCBO
923336	WCBO
929008	WCC
1064796	WCC
1089830	WCFB
1279363	WCG
1137778	WCI
1574532	WCIC
1057058	WCN
1113445	WCRX
1323854	WCRX
104348	WCS
1119821	WCSY
1516887	WCUI
1343601	WCYO
1497770	WD
855581	WDACPK
1107522	WDAM
1327811	WDAY
106040	WDC
106040	WDC
1961	WDDD
105132	WDFC
108215	WDHD
1314054	WDKA
1120411	WDMG
1034760	WDPT
1052100	WDR
1043473	WDSO
1113226	WDSP
890447	WDWT
1163792	WEA
916314	WEB
1011901	WEBB
1063438	WEBK
1526952	WEBK
1035096	WEBM
1083712	WEBM
1109935	WEBX
783325	WEC
1468276	WECS
13606	WEDC
1108828	WEDXF
934739	WEFC
85149	WEFN
1024109	WEGC
814915	WEGI
1523854	WEIN
833845	WEL
949189	WELL
107815	WELPP
30697	WEN
105668	WEN
793074	WERN
813461	WES
1414475	WES
1347452	WEST
880631	WETF
1421636	WETM
749935	WEX
1309108	WEX
1522164	WEYI
106532	WEYS
1476264	WFBI
72971	WFC
1157647	WFD
1081004	WFHC
857907	WFI
1192069	WFLD
1092802	WFLR
865436	WFMI
945436	WFR
38981	WFRI
1106181	WFSC
946343	WFSI
946353	WFSI
1087843	WFSM
1170565	WFT
1453090	WFT
895450	WG
1449732	WG
105608	WGA
1030058	WGAT
1163428	WGBC
1368993	WGBS
1208038	WGDF
906469	WGII
1103601	WGL
1171176	WGLF
1175442	WGMI
1115568	WGNB
715073	WGNR
107687	WGO
107687	WGO
1423902	WGP
856716	WGR
1062019	WGRD
1169709	WHAIE
1552198	WHF
1165002	WHG
1434388	WHHT
1084887	WHI
1108520	WHIT
1013706	WHLM
1527541	WHLR
1051034	WHQ
106640	WHR
1024520	WHRT
1417003	WHX
1254370	WIA
1285224	WIBC
1169988	WIFI
910620	WIKS
107681	WIN
908315	WINA
833829	WIND
1434804	WIND
1050031	WINS
850460	WIRE
107832	WISLI
912875	WITM
1097338	WITS
1267902	WIW
352183	WIX
1162896	WIZD
105006	WJCI
814183	WJIL
1484042	WKBT
1007021	WKGP
846377	WKLI
1298093	WKR
872821	WL
106455	WLB
1406251	WLBC
107469	WLBR
105532	WLC
949240	WLDA
1370450	WLDN
1018164	WLFC
1100080	WLFI
1139614	WLGC
1268236	WLHO
1262823	WLK
104224	WLKF
1037682	WLKN
1255474	WLL
812708	WLM
1263004	WLON
1013220	WLP
1156039	WLP
1095996	WLS
1130131	WLSA
923144	WLSC
1016607	WLSN
837173	WLT
821407	WLV
823768	WM
933136	WM
912833	WMAR
107263	WMB
1465885	WMC
854860	WMCO
1004963	WMD
1421602	WMDS
1111816	WMFG
1319161	WMG
1137861	WMGI
105418	WMK
1377963	WMNT
1081255	WMON
1420821	WMPN
350077	WMS
107294	WMSI
104169	WMT
1035517	WMTG
1421601	WMTN
1411583	WMZ
1188382	WNAPR
879526	WNC
726435	WNCF
1405252	WNCH
714256	WNDM
1022368	WNI
52234	WNMLA
788134	WNNB
1339048	WNR
1339048	WNR
1339048	WNR
1339048	WNR
1581908	WNRL
1138932	WNWG
897545	WNWN
743758	WNYN
107454	WOC
920769	WOFC
1219584	WOIZ
1294538	WOLF
1084103	WOLV
1424404	WOLV
817366	WOOF
108516	WOR
1055564	WORK
1416712	WOVT
1025378	WPC
1545406	WPC
1086745	WPCS
939729	WPEC
104889	WPO
105076	WPP
1370416	WPRT
941738	WPSC
1574963	WPT
1363488	WPUR
1518832	WPX
1324518	WPZ
1089932	WQNI
54507	WR
1051473	WRBO
889005	WRC
857847	WRDP
1245841	WRDS
104894	WRE
892986	WRES
828916	WRI
108385	WRLD
1170422	WRLI
915324	WRLS
801351	WRNC
1072886	WRO
1038222	WRP
1173942	WRS
1315054	WRSP
849979	WRTL
1318545	WRVC
1415022	WSB
1072688	WSBA
20356	WSBC
203596	WSBC
1569994	WSBF
1046209	WSBI
105729	WSC
924095	WSCC
1069489	WSCE
104897	WSCI
1374567	WSCU
1343254	WSEG
1372791	WSFG
1095373	WSFL
828944	WSFS
1423417	WSFU
919742	WSGI
1389294	WSGP
1081009	WSH
1140536	WSH
1129120	WSHA
828189	WSHD
1065736	WSII
107757	WSKI
803003	WSKI
719955	WSM
821537	WSNG
105016	WSO
852952	WSPTE
42050	WSRM
1091158	WSSI
105770	WST
1024657	WSTC
106318	WSTD
931911	WSTF
945983	WSTG
1002135	WSTL
1095266	WSTM
1093677	WSTR
1106974	WSYS
930686	WSZZ
1028130	WTAI
1127007	WTAR
1166928	WTBA
877542	WTCO
904901	WTCT
735571	WTEC
781902	WTEK
1195454	WTEL
764839	WTER
1532390	WTER
1015328	WTFC
1401306	WTFS
1072702	WTHD
1288403	WTI
776867	WTM
42284	WTMK
106926	WTNY
78128	WTR
104987	WTRS
1335950	WTRY
795403	WTS
863456	WTSLA
878828	WTT
895007	WTU
105319	WTW
1365135	WU
1113450	WUFG
842694	WUHN
910679	WVFC
838875	WVVI
935493	WVWCQ
1103126	WW
1036478	WWAG
1555365	WWAV
1361872	WWAY
930738	WWCA
108312	WWD
1091907	WWE
1052671	WWEI
1125845	WWIN
1001260	WWLI
1031744	WWRL
1342792	WWSI
866671	WWTR
110471	WWW
1114302	WWWI
1095291	WWWW
108601	WWY
106618	WXCP
920605	WXH
106535	WY
5187	WYE
1361658	WYN
833203	WYND
1174922	WYNN
108729	WYOI
1034650	WYPT
107874	WZR
902750	XAA
1027826	XAFRX
1157543	XAMSX
854398	XATA
1442741	XBKS
1373485	XBOR
1393631	XBTC
54424	XCHC
1384356	XCHO
1465509	XCLL
316300	XCO
752789	XCPL
1140505	XCPL
108770	XDRC
825322	XDSL
1168054	XEC
1000686	XECO
1052593	XEDA
72903	XEL
742550	XETA
1517653	XFCH
1048501	XFMY
1126216	XFN
1116449	XGEN
1565228	XGTI
1565228	XGTI
1565228	XGTI
1104904	XHUA
319191	XICO
813781	XIDE
1144331	XJT
919611	XKEM
875159	XL
929647	XLG
743988	XLNX
1138608	XLRC
1280600	XLRN
1177845	XLRT
1524471	XLS
873603	XLTC
1113027	XMAVX
1160479	XMCP
1091530	XMSR
1326732	XNCR
1289550	XNNC
1130591	XNPT
1435936	XNRG
1236997	XNWK
1111634	XOHO
34088	XOM
791908	XOMA
1356090	XON
1561627	XONE
1315657	XOOM
1062292	XOXO
854904	XPITX
917225	XPL
1166003	XPO
1048142	XPOI
923571	XPRSA
1192305	XPRT
1084597	XPWR
818479	XRAY
1168375	XRGC
790818	XRIT
1287151	XRM
108772	XRX
1124959	XSIQX
1109076	XSNTX
1039466	XSNX
1132340	XSONF
1086890	XSTFX
1179060	XTEX
1145061	XTHN
1023549	XTLB
1540145	XTLS
1051490	XTND
1212235	XTNT
868809	XTO
1481218	XTOG
1046112	XTRM
1405227	XTRN
1209821	XTXI
1371781	XWES
1005504	XWG
830159	XXAAN
842314	XXAAO
856135	XXBNA
897315	XXBNB
1059926	XXEBB
1066463	XXELG
1065923	XXEPS
1120295	XXIA
1347858	XXII
785959	XXMCS
872467	XXVR
1013148	XYBRQ
1524472	XYL
920749	XYNY
775368	Y
1084544	YAKC
787849	YANB
1013266	YAVL
1131166	YBLT
929144	YBTVA
1084242	YCC
1375483	YCKM
712511	YDIW
1366367	YDKN
949874	YDNT
1345016	YELP
1449527	YESD
1424100	YEVN
1280396	YGDC
1011006	YHOO
